FID_,FID_IraqDe,Category,Coalition_,Coalition1,Iraq_force,Iraq_for_1,Civilian_w,Civilian_k,Enemy_wia,Enemy_kia,Enemy_deta,Total_deat,Latitude,Longitude,urban_id,urban,Date_,Am_YES,Am_NO,Am_NA
,11404,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.30143,44.288815,9,1,1/23/09,,,
,11405,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.320408,44.344631,9,1,1/23/09,,,
,20888,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.194221,45.141094,-1,0,1/23/09,,,
,20890,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.34148,43.100117,20,1,1/23/09,,,
,20891,IED Explosion,0,0,0,1,0,0,0,0,0,1,36.343433,43.092716,20,1,1/23/09,,,
,11402,Direct Fire,0,0,0,1,0,0,0,1,1,2,36.343761,43.189201,20,1,1/23/09,,,
,11403,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.379807,43.188366,20,1,1/23/09,,,
,20889,IED Explosion,0,0,1,1,0,0,0,0,0,1,36.431583,43.097923,20,1,1/23/09,,,
,20887,IED Explosion,0,0,0,0,6,2,0,0,0,2,33.364227,44.358387,9,1,1/21/09,,,
,20885,IED Explosion,0,0,0,0,1,1,0,0,0,1,35.412968,44.383125,15,1,1/21/09,,,
,20886,IED Explosion,0,0,0,0,1,1,0,0,0,1,35.423939,44.274063,15,1,1/21/09,,,
,20879,IED Explosion,0,0,1,1,0,0,0,0,0,1,30.406349,47.739658,0,1,1/20/09,,,
,20884,IED Explosion,0,0,0,0,0,1,0,0,0,1,32.635216,44.413639,-1,0,1/20/09,,,
,20882,IED Explosion,0,0,0,0,3,2,0,0,0,2,33.293674,44.409275,9,1,1/20/09,,,
,20881,IED Explosion,0,0,0,0,3,2,0,0,0,2,33.307705,44.429955,9,1,1/20/09,,,
,20883,IED Explosion,3,0,0,0,0,3,0,1,0,4,33.312294,44.347057,9,1,1/20/09,,,
,11400,Attack,0,0,1,0,0,1,0,0,0,1,34.47805,41.907181,-1,0,1/20/09,,,
,11399,Direct Fire,0,0,1,0,0,0,0,1,0,1,36.327335,43.061474,20,1,1/20/09,,,
,20880,IED Explosion,0,0,1,0,0,0,0,1,0,1,36.343155,43.092278,20,1,1/20/09,,,
,11397,Direct Fire,0,0,0,0,0,1,0,0,0,1,30.28537,47.474388,-1,0,1/19/09,,,
,20878,IED Explosion,0,0,0,0,4,1,0,0,0,1,33.239891,44.484772,9,1,1/19/09,,,
,11398,Direct Fire,0,0,1,0,0,0,0,1,2,1,36.310299,43.081406,20,1,1/19/09,,,
,20875,IED Explosion,2,1,0,0,0,0,0,0,0,1,33.302216,44.50621,9,1,1/18/09,,,
,20874,IED Explosion,0,0,0,0,0,2,0,0,0,2,33.741978,43.995983,-1,0,1/18/09,,,
,20877,IED Explosion,0,0,0,0,3,1,0,1,0,2,35.736114,43.308105,-1,0,1/18/09,,,
,20876,IED Explosion,0,0,2,1,1,0,0,1,0,2,36.698315,43.270462,-1,0,1/18/09,,,
,20872,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.298855,44.328144,9,1,1/17/09,,,
,20873,IED Explosion,0,0,0,0,0,2,0,0,0,2,36.331497,43.095905,20,1,1/17/09,,,
,11396,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.361904,43.196583,20,1,1/17/09,,,
,11395,Direct Fire,0,0,0,0,5,1,0,0,0,1,32.72451,44.653168,-1,0,1/16/09,,,
,11394,Assassination,0,0,0,0,4,1,0,0,0,1,32.727142,44.627544,-1,0,1/16/09,,,
,20871,IED Explosion,0,1,0,0,0,0,0,0,0,1,33.363403,44.51479,9,1,1/16/09,,,
,20870,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.724407,45.033463,-1,0,1/16/09,,,
,11393,Direct Fire,0,0,0,0,0,0,0,1,0,1,36.352573,43.235798,20,1,1/16/09,,,
,20869,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.32708,44.416569,9,1,1/15/09,,,
,20867,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.689621,44.641788,11,1,1/14/09,,,
,20865,IED Explosion,0,0,0,0,1,1,0,0,0,1,34.240269,45.08036,-1,0,1/14/09,,,
,20866,Other,0,0,0,0,1,2,0,0,0,2,36.355011,43.217915,20,1,1/14/09,,,
,20868,IED Explosion,0,0,0,2,5,0,0,1,0,3,36.360508,43.106342,20,1,1/14/09,,,
,20863,IED Explosion,0,0,0,1,1,0,0,0,0,1,33.429478,43.51976,10,1,1/13/09,,,
,20864,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.770546,44.564774,11,1,1/13/09,,,
,20861,IED Explosion,0,0,1,1,0,0,0,0,0,1,33.257931,44.484665,9,1,1/12/09,,,
,20862,IED Explosion,0,0,0,3,0,0,0,0,0,3,33.305111,44.334541,9,1,1/12/09,,,
,20859,IED Explosion,0,0,0,1,2,0,0,0,0,1,33.319801,44.483841,9,1,1/12/09,,,
,20860,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.351051,44.393303,9,1,1/12/09,,,
,20858,IED Explosion,0,0,4,0,0,0,0,1,0,1,36.304668,43.114597,20,1,1/11/09,56,43,2
,11392,Direct Fire,0,0,0,3,0,0,0,0,0,3,36.312931,43.113174,20,1,1/11/09,56,43,2
,11391,Attack,0,0,0,3,0,0,0,0,0,3,36.339146,43.123573,20,1,1/11/09,56,43,2
,11390,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.293919,44.462975,9,1,1/10/09,56,43,2
,20857,IED Explosion,1,1,0,0,0,0,0,0,0,1,33.350422,44.451988,9,1,1/10/09,56,43,2
,20855,Unknown Explosion,0,0,0,0,0,1,0,0,0,1,33.459831,43.030891,-1,0,1/9/09,56,43,2
,20856,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.010956,45.254505,-1,0,1/9/09,,,
,20853,IED Explosion,0,0,2,2,0,0,0,0,0,2,35.148045,44.093353,-1,0,1/8/09,,,
,20854,IED Explosion,0,0,3,2,0,0,0,0,0,2,36.04924,44.081852,-1,0,1/8/09,,,
,11388,Direct Fire,1,0,0,0,0,0,0,1,0,1,32.824642,44.412399,-1,0,1/7/09,,,
,11387,Direct Fire,1,0,0,0,0,0,0,1,0,1,32.920803,44.201393,-1,0,1/7/09,,,
,20851,IED Explosion,0,0,3,6,0,0,0,0,0,6,34.19949,45.101593,-1,0,1/7/09,,,
,20852,IED Explosion,0,0,3,6,0,0,0,0,0,6,34.249298,45.064075,-1,0,1/7/09,,,
,11389,Direct Fire,0,0,1,2,0,0,0,0,1,2,36.401432,43.187862,20,1,1/7/09,,,
,11385,Direct Fire,0,0,0,0,0,1,0,0,0,1,30.531862,47.81715,0,1,1/5/09,,,
,20845,IED Explosion,0,0,0,0,7,1,0,0,0,1,33.210743,44.386299,9,1,1/5/09,,,
,20850,IED Explosion,0,0,2,4,0,0,0,0,0,4,33.23912,44.323772,9,1,1/5/09,,,
,20849,IED Explosion,0,0,2,4,0,0,0,0,2,4,33.246483,44.369465,9,1,1/5/09,,,
,11384,Direct Fire,0,0,0,2,0,0,0,0,0,2,33.308483,44.471233,9,1,1/5/09,,,
,20846,IED Explosion,0,0,2,1,1,0,0,0,0,1,33.328373,44.442562,9,1,1/5/09,,,
,20847,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.509258,44.246311,9,1,1/5/09,,,
,20848,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.66737,44.372616,-1,0,1/5/09,,,
,11386,Direct Fire,0,0,0,1,0,0,0,0,0,1,35.20187,43.790501,-1,0,1/5/09,,,
,11383,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.320408,44.344631,9,1,1/4/09,,,
,20842,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.340637,44.276192,9,1,1/4/09,,,
,20844,IED Explosion,0,0,0,0,4,1,0,0,0,1,33.356064,44.269131,9,1,1/4/09,,,
,20843,IED Explosion,0,0,7,6,59,30,0,1,0,37,33.378998,44.337742,9,1,1/4/09,,,
,20839,IED Explosion,0,0,0,0,11,1,0,0,0,1,33.24168,44.503868,9,1,1/3/09,,,
,20841,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.347889,44.430401,9,1,1/3/09,,,
,20840,IED Explosion,0,0,0,0,1,1,0,0,3,1,33.351936,44.433331,9,1,1/3/09,,,
,20837,IED Explosion,0,0,3,1,0,0,0,0,0,1,34.106544,44.739788,-1,0,1/3/09,,,
,20836,IED Explosion,0,0,0,0,4,1,0,0,0,1,36.312893,41.855934,-1,0,1/3/09,,,
,20835,IED Explosion,0,0,0,0,1,2,0,0,0,2,36.337742,43.3988,-1,0,1/3/09,,,
,20838,IED Explosion,0,0,0,0,2,1,0,0,0,1,36.377071,43.186199,20,1,1/3/09,,,
,11382,Direct Fire,0,0,0,1,1,0,0,0,0,1,36.439178,43.12228,20,1,1/3/09,,,
,20834,IED Explosion,0,0,0,2,35,22,0,1,0,25,33.021236,44.155361,-1,0,1/2/09,,,
,11378,Direct Fire,0,0,0,0,4,2,0,0,0,2,32.580551,44.307453,-1,0,1/1/09,,,
,11380,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.109909,44.200535,-1,0,1/1/09,,,
,20830,IED Explosion,0,0,1,0,0,1,0,0,0,1,33.23912,44.323772,9,1,1/1/09,,,
,20829,IED Explosion,0,0,1,0,0,1,0,0,0,1,33.302055,44.140827,9,1,1/1/09,,,
,11379,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.310574,44.205055,9,1,1/1/09,,,
,20833,IED Explosion,0,0,0,0,1,1,0,0,0,1,35.415253,44.331417,15,1,1/1/09,,,
,11381,Assassination,0,0,0,0,0,1,0,0,0,1,36.310207,43.117584,20,1,1/1/09,,,
,20831,IED Explosion,0,0,0,3,0,1,0,1,0,5,36.321655,43.100597,20,1,1/1/09,,,
,20832,IED Explosion,0,0,0,3,0,0,0,0,0,3,36.327335,43.061474,20,1,1/1/09,,,
,11377,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.320408,44.344631,9,1,12/31/08,,,
,11376,Indirect Fire,0,1,0,0,0,0,0,0,0,1,33.331211,44.269703,9,1,12/31/08,,,
,20825,Mine Strike,0,0,1,3,0,0,0,0,0,3,33.977699,45.354675,-1,0,12/31/08,,,
,20826,IED Explosion,0,0,1,2,0,0,0,0,0,2,34.035049,45.358574,-1,0,12/31/08,,,
,20828,Other,0,0,0,0,1,0,0,1,0,1,35.415253,44.331417,15,1,12/31/08,,,
,20827,IED Explosion,0,0,0,0,49,4,0,0,0,4,36.325558,41.861519,-1,0,12/31/08,,,
,11375,Assassination,0,0,1,1,0,1,0,0,0,2,36.341969,43.131302,20,1,12/31/08,,,
,20824,IED Explosion,0,0,1,0,6,2,0,0,0,2,36.375484,43.141647,20,1,12/31/08,,,
,11374,Indirect Fire,0,0,0,0,1,1,0,0,0,1,33.293674,44.409275,9,1,12/30/08,,,
,11372,Sniper Ops,0,1,0,0,0,0,0,0,0,1,34.603767,43.680607,14,1,12/30/08,,,
,11373,Direct Fire,0,0,0,0,0,1,0,0,0,1,36.418774,43.085968,20,1,12/30/08,,,
,20821,IED Explosion,0,0,0,1,0,0,0,0,0,1,32.761501,44.412815,-1,0,12/29/08,,,
,11371,Assassination,0,0,0,0,0,1,0,0,0,1,34.278065,45.162964,-1,0,12/29/08,,,
,20823,IED Pre-detonation,0,0,0,0,1,0,0,1,0,1,36.378239,42.459423,18,1,12/29/08,,,
,20822,IED Explosion,0,0,0,0,1,0,0,1,0,1,36.380798,42.452652,18,1,12/29/08,,,
,20820,IED Explosion,0,0,0,1,2,0,0,0,0,1,32.580551,44.307453,-1,0,12/28/08,,,
,20819,IED Explosion,0,0,0,1,0,0,0,0,0,1,32.663948,44.400665,-1,0,12/28/08,,,
,20816,IED Explosion,0,0,1,0,3,2,0,1,0,3,33.354633,43.822273,10,1,12/28/08,,,
,20818,IED Explosion,0,1,1,0,0,0,0,0,0,1,33.356514,44.442707,9,1,12/28/08,,,
,20817,IED Explosion,0,0,1,0,19,0,0,2,0,2,36.333981,43.139294,20,1,12/28/08,,,
,20810,IED Explosion,0,0,8,1,4,2,0,0,0,3,32.346508,44.404884,-1,0,12/27/08,,,
,20811,IED Explosion,0,0,0,4,2,2,0,0,0,6,32.876686,44.158817,-1,0,12/27/08,,,
,20812,IED Explosion,0,0,0,0,28,20,0,0,0,20,33.375698,44.344864,9,1,12/27/08,,,
,20814,IED Pre-detonation,0,0,0,0,0,0,0,1,0,1,33.409718,43.300838,10,1,12/27/08,,,
,20813,Other,0,0,0,0,0,0,0,1,0,1,33.452919,43.36132,10,1,12/27/08,,,
,20815,Other,0,0,0,0,0,0,0,1,0,1,36.402695,43.095284,20,1,12/27/08,,,
,20808,Other,0,0,0,0,0,0,0,1,1,1,33.254791,44.393131,9,1,12/26/08,,,
,20809,IED Pre-detonation,0,0,0,0,0,0,0,1,1,1,33.338921,44.441208,9,1,12/26/08,,,
,20807,IED Found/Cleared,0,0,0,0,0,1,0,1,0,2,33.459831,43.030891,-1,0,12/26/08,,,
,20805,IED Found/Cleared,0,0,0,0,0,1,0,1,0,2,33.288055,43.679043,-1,0,12/25/08,,,
,11369,Direct Fire,0,0,0,1,0,0,0,1,0,2,33.330891,43.991055,9,1,12/25/08,,,
,20802,IED Explosion,0,0,1,0,20,1,0,0,0,1,33.369869,44.285137,9,1,12/25/08,,,
,20806,IED Explosion,0,0,3,2,0,0,0,0,0,2,33.55302,44.052032,-1,0,12/25/08,,,
,20803,IED Explosion,1,0,0,0,7,0,0,1,0,1,33.977722,44.931526,11,1,12/25/08,,,
,11370,Indirect Fire,2,1,0,0,2,1,0,0,0,2,36.316673,43.143803,20,1,12/25/08,,,
,20804,IED Explosion,0,0,0,2,0,0,0,0,0,2,36.321529,43.092804,20,1,12/25/08,,,
,11366,Attack,0,0,0,0,1,4,0,0,0,4,33.252518,43.82235,-1,0,12/24/08,,,
,20800,IED Explosion,0,0,0,0,2,4,0,0,0,4,33.459831,43.030891,-1,0,12/24/08,,,
,11367,Raid,0,0,0,0,2,1,0,1,0,2,34.033497,44.286121,-1,0,12/24/08,,,
,11368,Direct Fire,0,0,0,0,1,1,0,1,0,2,34.033497,44.286121,-1,0,12/24/08,,,
,20801,IED Explosion,0,0,0,0,4,0,0,1,0,1,35.865036,43.060406,-1,0,12/24/08,,,
,20799,IED Explosion,0,0,3,4,0,1,0,0,0,5,33.617741,44.28849,-1,0,12/23/08,,,
,20798,IED Explosion,0,0,2,4,0,1,0,0,0,5,33.667362,44.374588,-1,0,12/23/08,,,
,11365,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.185226,44.367096,9,1,12/22/08,,,
,11363,Direct Fire,0,0,0,0,0,1,0,0,0,1,30.997776,46.225494,2,1,12/21/08,,,
,11364,Direct Fire,0,0,4,1,0,0,0,0,0,1,33.288055,43.679043,-1,0,12/21/08,,,
,11362,Attack,4,1,0,0,0,0,0,0,0,1,33.405521,43.918812,10,1,12/21/08,,,
,20796,IED Explosion,0,0,2,1,0,0,0,1,0,2,36.352074,43.143318,20,1,12/21/08,,,
,20797,IED Explosion,0,0,3,1,0,0,0,1,1,2,36.356354,43.105885,20,1,12/21/08,,,
,11360,Direct Fire,0,0,0,0,0,0,0,1,0,1,32.80481,44.474075,-1,0,12/20/08,,,
,11361,Direct Fire,0,0,0,0,0,0,0,1,0,1,32.824642,44.412399,-1,0,12/20/08,,,
,20795,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.401802,44.008881,-1,0,12/20/08,,,
,11359,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.328758,43.093742,20,1,12/20/08,,,
,20794,IED Explosion,0,0,0,0,2,1,0,0,0,1,33.311588,44.149757,9,1,12/19/08,,,
,11358,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.356064,44.269131,9,1,12/19/08,,,
,20791,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.657673,44.239086,-1,0,12/18/08,,,
,20792,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.762161,44.308895,-1,0,12/18/08,,,
,11357,Attack,0,0,0,1,0,0,0,0,0,1,36.327911,43.097107,20,1,12/18/08,,,
,11356,Direct Fire,0,0,1,0,0,0,0,1,0,1,36.335644,43.130341,20,1,12/18/08,,,
,20793,IED Explosion,0,0,0,0,1,1,0,0,0,1,36.372078,42.466312,18,1,12/18/08,,,
,20788,IED Explosion,0,0,18,2,25,7,0,0,0,9,33.352772,44.413498,9,1,12/17/08,,,
,11355,Attack,0,0,0,0,2,1,0,0,0,1,33.389977,44.387096,9,1,12/17/08,,,
,20789,IED Explosion,0,0,1,0,2,1,0,0,0,1,36.314274,43.194336,20,1,12/17/08,,,
,20790,IED Explosion,0,0,1,2,0,0,0,0,0,2,36.362892,43.196445,20,1,12/17/08,,,
,20784,IED Explosion,0,0,0,0,1,0,0,1,0,1,33.303406,44.184711,9,1,12/16/08,,,
,20786,IED Explosion,0,0,0,1,13,2,0,0,0,3,33.310261,44.446117,9,1,12/16/08,,,
,20785,IED Explosion,0,0,0,0,1,0,0,1,0,1,33.310574,44.205055,9,1,12/16/08,,,
,20783,IED Explosion,0,0,0,0,3,3,0,0,0,3,34.180981,45.125553,-1,0,12/16/08,,,
,11354,Direct Fire,0,0,0,0,1,1,0,0,0,1,36.343365,43.222637,20,1,12/16/08,,,
,11353,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.352451,43.109879,20,1,12/16/08,,,
,20787,IED Explosion,0,0,0,0,0,2,0,0,0,2,36.902805,43.201885,-1,0,12/16/08,,,
,20780,IED Explosion,0,0,10,8,0,0,0,1,0,9,33.300041,44.053383,9,1,12/15/08,,,
,11352,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.428806,44.376091,9,1,12/15/08,,,
,20781,IED Explosion,0,0,0,0,3,1,0,1,0,2,33.662075,44.400295,-1,0,12/15/08,,,
,20782,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.478703,44.623203,-1,0,12/15/08,,,
,11351,Attack,0,0,1,1,0,0,0,0,0,1,36.352486,43.112106,20,1,12/15/08,,,
,20779,IED Explosion,0,0,3,0,0,0,0,1,0,1,36.679733,42.398067,-1,0,12/15/08,,,
,11349,Direct Fire,0,0,0,1,0,0,0,0,9,1,32.942905,44.689762,-1,0,12/14/08,,,
,20778,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.741978,43.995983,-1,0,12/14/08,,,
,11350,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.955223,44.172054,-1,0,12/14/08,,,
,11348,Direct Fire,0,0,1,1,0,0,0,0,0,1,34.449512,44.945568,-1,0,12/14/08,,,
,11346,Direct Fire,0,0,0,1,0,0,0,0,7,1,33.239891,44.484772,9,1,12/13/08,,,
,11347,Assassination,0,0,0,1,0,0,0,0,0,1,33.410873,44.397728,9,1,12/13/08,,,
,11345,Direct Fire,0,0,0,0,2,2,0,0,0,2,33.92379,44.191834,-1,0,12/13/08,,,
,20777,IED Explosion,0,0,0,0,103,48,0,1,0,49,35.535347,44.363514,15,1,12/11/08,,,
,20775,IED Explosion,0,0,1,2,1,0,0,0,0,2,33.253925,44.493191,9,1,12/10/08,,,
,20773,IED Explosion,0,0,0,0,5,1,0,0,0,1,33.306488,44.035591,9,1,12/10/08,,,
,20776,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.266678,44.089722,-1,0,12/10/08,,,
,20774,IED Explosion,0,0,0,2,0,0,0,0,0,2,34.83075,44.295712,-1,0,12/10/08,,,
,11344,Attack,0,0,0,0,2,0,0,1,0,1,36.309376,42.962532,-1,0,12/10/08,,,
,11343,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.331585,43.101471,20,1,12/9/08,,,
,20772,IED Explosion,0,0,0,0,0,0,0,2,0,2,34.106544,44.739788,-1,0,12/8/08,,,
,20771,IED Explosion,0,0,3,1,0,0,0,0,0,1,35.450726,44.389526,15,1,12/7/08,,,
,20768,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.23912,44.323772,9,1,12/6/08,,,
,20769,IED False,0,0,0,0,18,1,0,0,0,1,33.508327,43.989002,-1,0,12/6/08,,,
,20770,IED Explosion,0,0,3,1,0,0,0,0,0,1,33.512436,45.065681,-1,0,12/6/08,,,
,20767,Unknown Explosion,0,0,0,0,0,0,0,2,0,2,34.501843,43.952106,-1,0,12/6/08,,,
,20766,IED Explosion,0,0,7,1,2,0,0,1,0,2,35.434395,44.341007,15,1,12/6/08,,,
,20765,IED Explosion,0,0,0,0,1,3,0,0,0,3,33.686516,45.059341,-1,0,12/5/08,,,
,11342,Direct Fire,0,0,0,0,2,2,0,0,0,2,33.882195,44.883213,-1,0,12/5/08,,,
,20763,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.347736,44.398163,9,1,12/4/08,,,
,20759,IED Explosion,0,0,29,4,141,11,0,0,0,15,33.362873,43.753689,10,1,12/4/08,,,
,11341,Direct Fire,0,0,1,0,0,0,0,1,0,1,33.365208,43.798046,10,1,12/4/08,,,
,20762,IED Explosion,0,0,0,0,9,3,0,0,0,3,33.752071,44.625172,11,1,12/4/08,,,
,20758,IED Explosion,0,0,0,0,0,1,0,0,0,1,34.449512,44.945568,-1,0,12/4/08,,,
,20760,IED Explosion,0,0,0,0,11,3,0,0,0,3,34.654549,44.621319,-1,0,12/4/08,,,
,20761,IED Explosion,3,2,2,0,9,0,0,1,0,3,36.310253,43.114799,20,1,12/4/08,,,
,11340,Assassination,0,0,0,1,0,0,0,0,0,1,36.341953,43.130188,20,1,12/4/08,,,
,20764,IED Explosion,0,0,0,1,1,0,0,0,0,1,36.376244,43.132713,20,1,12/4/08,,,
,20757,IED Explosion,0,0,0,0,1,1,0,0,0,1,33.316994,44.503334,9,1,12/3/08,,,
,11339,Direct Fire,0,0,0,1,1,5,0,0,54,6,34.240269,45.08036,-1,0,12/3/08,,,
,20752,IED Explosion,0,0,0,5,0,0,0,0,0,5,32.581329,44.467262,8,1,12/2/08,,,
,20751,IED Explosion,0,0,0,5,0,0,0,0,0,5,32.881123,44.286255,-1,0,12/2/08,,,
,20755,IED Explosion,0,0,0,1,3,0,0,0,0,1,33.288322,44.340405,9,1,12/2/08,,,
,20756,IED Explosion,0,0,0,1,3,0,0,0,0,1,33.320408,44.344631,9,1,12/2/08,,,
,20753,IED Explosion,0,0,6,0,22,5,0,1,0,6,36.370453,42.457783,18,1,12/2/08,,,
,20750,IED Explosion,0,0,0,0,12,5,0,0,0,5,36.385838,43.158348,20,1,12/2/08,,,
,20754,IED Explosion,0,0,1,0,27,5,0,0,0,5,36.399372,43.567028,-1,0,12/2/08,,,
,20749,IED Explosion,0,0,22,10,0,0,0,2,0,12,33.339642,44.441418,9,1,12/1/08,,,
,11338,Attack,4,0,0,0,0,1,0,0,0,1,33.344303,44.270283,9,1,12/1/08,,,
,20746,IED Explosion,0,0,1,0,4,1,0,0,0,1,33.39389,44.374187,9,1,12/1/08,,,
,20747,IED Explosion,0,0,0,0,0,0,0,1,0,1,36.330666,43.10038,20,1,12/1/08,,,
,20748,IED Explosion,4,0,2,0,21,16,0,1,0,17,36.331135,43.101482,20,1,12/1/08,,,
,20745,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.257931,44.484665,9,1,11/29/08,,,
,11337,Indirect Fire,0,0,0,0,7,1,0,0,0,1,33.300758,44.40435,9,1,11/29/08,,,
,20744,IED Explosion,0,0,1,0,2,2,0,0,0,2,36.342041,43.135757,20,1,11/29/08,,,
,20738,IED Explosion,0,0,0,0,15,8,0,1,0,9,32.778522,44.287632,-1,0,11/28/08,,,
,11336,Indirect Fire,0,0,0,0,0,1,0,0,0,1,32.940136,44.112114,-1,0,11/28/08,,,
,20740,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.329159,44.283012,9,1,11/28/08,,,
,20743,Other,0,0,0,0,0,0,0,2,0,2,33.330051,44.413403,9,1,11/28/08,,,
,20742,IED Explosion,0,0,0,0,1,3,0,1,0,4,33.365829,44.408787,9,1,11/28/08,,,
,20741,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.752831,44.000175,-1,0,11/28/08,,,
,20739,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.928833,44.137688,-1,0,11/28/08,,,
,20730,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.377621,44.385269,9,1,11/27/08,,,
,20735,IED Explosion,0,0,0,0,0,0,0,2,0,2,33.718735,44.648415,11,1,11/27/08,,,
,11333,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.941814,44.891678,-1,0,11/27/08,,,
,11335,Direct Fire,0,0,0,0,0,2,0,0,6,2,34.859074,44.567871,-1,0,11/27/08,,,
,11334,Direct Fire,0,0,3,0,1,2,0,2,0,4,34.99873,44.537552,-1,0,11/27/08,,,
,20732,IED Explosion,0,0,17,2,23,2,0,0,0,4,35.401611,42.0424,-1,0,11/27/08,,,
,20733,IED Explosion,0,0,16,2,8,0,0,0,0,2,36.325542,43.124233,20,1,11/27/08,,,
,20731,IED Explosion,0,0,0,0,4,0,0,1,0,1,36.337723,43.136307,20,1,11/27/08,,,
,20734,IED Explosion,0,0,0,0,0,2,0,0,0,2,36.401215,42.951481,20,1,11/27/08,,,
,20736,Other,0,0,0,0,0,0,0,2,0,2,36.411713,42.969608,20,1,11/27/08,,,
,20737,Other,0,0,0,0,0,0,0,1,0,1,36.4468,42.929085,20,1,11/27/08,,,
,20729,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.221306,44.366837,9,1,11/26/08,,,
,20728,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.251183,44.353092,9,1,11/26/08,,,
,11332,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.164562,43.262257,-1,0,11/26/08,,,
,11331,Direct Fire,0,0,1,1,0,0,0,0,1,1,36.357044,43.115341,20,1,11/26/08,,,
,11328,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.362656,44.356483,9,1,11/25/08,,,
,20727,IED Explosion,0,0,0,1,0,0,0,0,0,1,34.343006,43.937778,-1,0,11/25/08,,,
,11329,Direct Fire,2,2,0,0,0,0,0,0,8,2,36.053459,41.717945,-1,0,11/25/08,,,
,11330,Direct Fire,0,0,2,1,0,0,0,0,0,1,36.104206,43.267063,-1,0,11/25/08,,,
,20722,IED Explosion,0,0,2,1,9,3,0,0,0,4,33.23027,44.356037,9,1,11/24/08,,,
,20725,IED Explosion,0,0,1,0,3,1,0,0,0,1,33.257931,44.484665,9,1,11/24/08,,,
,20720,IED Explosion,0,0,0,0,4,14,0,0,0,14,33.294849,44.491215,9,1,11/24/08,,,
,20721,IED Explosion,0,0,0,0,4,13,0,0,0,13,33.302937,44.462917,9,1,11/24/08,,,
,20724,IED Explosion,0,0,1,0,1,1,0,0,0,1,33.308281,44.447845,9,1,11/24/08,,,
,20723,IED Explosion,0,0,1,1,8,0,0,1,0,2,33.317257,44.39386,9,1,11/24/08,,,
,20726,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.771214,44.843403,-1,0,11/24/08,,,
,11327,Direct Fire,0,0,0,0,0,2,0,0,0,2,34.045158,44.275188,-1,0,11/24/08,,,
,20717,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.304928,44.035736,9,1,11/23/08,,,
,11326,Sniper Ops,0,0,0,1,0,0,0,0,0,1,33.557461,45.151901,-1,0,11/23/08,,,
,20718,IED Explosion,0,0,0,1,0,0,0,0,0,1,33.741978,43.995983,-1,0,11/23/08,,,
,20719,IED Explosion,0,0,0,1,0,0,0,0,0,1,34.586189,43.67683,14,1,11/23/08,,,
,20713,IED Explosion,0,0,0,0,0,1,0,0,0,1,33.319237,44.15126,9,1,11/22/08,,,
